p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc
Hardswish,0.10090269481625262,2,1,1,4,3,2,on,6.147350466610387e-05,192,88.08507537841797,-1.5793952941894531,-0.5893115401268005,922,2480.237640619278,3170.741589307785,1692101181.3292005,1692101871.8328068,0.5893115401268005,138076.203125,1.5793952941894531,82.39452362060547,88.08507537841797,94.32957458496094,87.60316467285156
Mish,0.026260717970778016,2,4,1,4,0,1,on,4.87833868183281e-05,182,87.15170288085938,-2.411471366882324,-0.3371061682701111,923,2480.7535059452057,3381.126095056534,1692101181.8450704,1692102082.2172706,0.3371061682701111,180049.875,2.411471366882324,43.00344467163086,87.15170288085938,94.94234466552734,87.70527648925781
Mish,0.09511629463572592,1,2,1,1,1,2,on,1.8085352502487226e-05,173,88.27235412597656,-2.0309457778930664,-0.5506613850593567,926,2485.966168165207,3150.068828344345,1692101187.057729,1692101851.1600356,0.5506613850593567,132795.90625,2.0309457778930664,79.83003997802734,88.27235412597656,94.36407470703124,87.458984375
Mish,0.9424528484890372,1,3,1,4,1,4,on,1.1659930980981156e-05,197,75.55848693847656,-2.367994546890259,-0.09969326108694077,928,2489.524035215378,3425.8675289154053,1692101190.6156,1692102126.958727,0.09969326108694077,187244.0,2.367994546890259,11.657622337341309,75.55848693847656,72.63514709472656,74.24581909179688
Mish,0.10468514974387266,0,0,2,1,1,3,on,0.0004012837774366572,200,89.95918273925781,-1.7467254400253296,-0.3501698672771454,932,2499.5128433704376,3196.7976882457733,1692101200.6044054,1692101897.888905,0.3501698672771454,139432.265625,1.7467254400253296,47.23889923095703,89.95918273925781,95.6106185913086,89.75128173828125
Hardswish,0.008618179430679888,1,2,1,4,4,0,on,1.0496222750939978e-05,172,86.85780334472656,-1.7119145393371582,-0.32775744795799255,935,2506.4207093715668,3108.560784816742,1692101207.512275,1692101809.6519723,0.32775744795799255,120403.3984375,1.7119145393371582,43.95591735839844,86.85780334472656,90.81918334960938,86.21311950683594
Mish,0.02380104935634887,0,0,2,3,0,1,on,0.00012537105612652938,169,88.19800567626953,-1.7153061628341677,-0.3486078977584839,944,2543.662530899048,3173.9425251483917,1692101244.7540915,1692101875.0337346,0.3486078977584839,126031.28125,1.7153061628341677,46.5473747253418,88.19800567626953,95.38319396972656,88.20662689208984
Mish,0.03978508365329217,3,4,0,4,1,1,off,0.00030561382156157,190,84.04358673095703,-2.1933040618896484,-0.10421941429376602,947,2545.2411324977875,3407.0038936138153,1692101246.332693,1692102108.095096,0.10421941429376602,172334.0625,2.1933040618896484,11.733190536499023,84.04358673095703,96.43879699707033,84.83394622802734
Hardswish,0.16778091760535874,3,4,0,4,0,0,off,3.862287984930027e-05,193,79.88471984863281,-1.6170568466186523,-0.10456742346286774,951,2551.0343408584595,3187.9506270885468,1692101252.125901,1692101889.0417967,0.10456742346286774,127358.6171875,1.6170568466186523,11.70218563079834,79.88471984863281,96.84644317626952,79.85564422607422
Mish,0.8882339289431046,3,0,2,0,0,1,on,0.00046543667608528905,171,85.7199478149414,-1.8997914791107176,-0.34753096103668213,954,2554.544445991516,3151.9002707004547,1692101255.636009,1692101852.9914722,0.34753096103668213,119446.59375,1.8997914791107176,46.88676452636719,85.7199478149414,89.97262573242188,84.8555679321289
ReLU,0.23431306149524928,3,4,2,1,1,1,on,0.00013097598249577495,171,88.37144470214844,-1.2827839851379397,-0.3367801010608673,957,2558.266195297241,3047.205309867859,1692101259.3577592,1692101748.296509,0.3367801010608673,97763.15625,1.2827839851379397,47.167179107666016,88.37144470214844,95.03182983398438,88.63220977783203
Mish,0.14134595940416256,3,1,0,0,2,3,on,0.0002566913729566858,184,89.92798614501953,-2.1439201831817627,-0.3623481988906861,958,2564.900580406189,3413.923431634903,1692101265.9921403,1692102115.0146563,0.3623481988906861,169779.90625,2.1439201831817627,51.22125244140625,89.92798614501953,96.25666809082033,89.66596221923828
Hardswish,0.09355905905332912,4,1,2,3,0,1,on,0.0006410602300782076,199,88.25224304199219,-1.2578588724136353,-0.34349533915519714,960,2568.704619884491,3123.6768014431,1692101269.796184,1692101824.768011,0.34349533915519714,110969.7890625,1.2578588724136353,46.60552978515625,88.25224304199219,94.39573669433594,88.70086669921875
Hardswish,0.11334501355410068,2,2,1,2,1,0,on,1.0183240382436774e-05,190,88.96126556396484,-1.0638779401779177,-0.7686286568641663,965,2590.5060646533966,3082.5343978405,1692101291.5976272,1692101783.6255982,0.7686286568641663,98381.109375,1.0638779401779177,114.343505859375,88.96126556396484,95.37476348876952,88.94062805175781
Mish,0.9787034642029978,0,0,3,4,1,1,on,1.257177421619067e-05,184,84.04574584960938,-1.8501654863357544,-0.11183410882949828,966,2593.0807456970215,3227.5719900131226,1692101294.1723058,1692101928.6632023,0.11183410882949828,126873.671875,1.8501654863357544,11.62568187713623,84.04574584960938,84.08345794677734,82.3169937133789
ReLU,0.07773150729141844,1,2,0,0,2,3,on,0.000565355711829381,190,89.8706283569336,-0.907804787158966,-0.5770308971405029,967,2599.749892473221,3031.76912689209,1692101300.8414564,1692101732.8603232,0.5770308971405029,86379.109375,0.907804787158966,81.78063201904297,89.8706283569336,95.85079956054688,90.31605529785156
Mish,0.774543864689093,1,1,1,4,1,0,on,2.2868753218005367e-05,190,17.033403396606445,-1.1826391220092771,-0.05804426223039627,969,2618.3209652900696,3100.509704351425,1692101319.412526,1692101801.600921,0.05804426223039627,96413.1015625,1.1826391220092771,7.962617874145508,17.033403396606445,11.221363067626951,11.752891540527344
Mish,0.09050173655046688,0,1,2,1,0,1,on,0.0007923090275192777,168,88.395751953125,-1.2487636804580688,-0.3291325569152832,971,2619.4572610855103,3051.288895845413,1692101320.5488255,1692101752.380097,0.3291325569152832,86348.546875,1.2487636804580688,43.349273681640625,88.395751953125,93.5866928100586,89.02352905273438
Hardswish,0.30134581219207046,4,1,2,3,0,1,on,0.00010679424965465113,185,87.20765686035156,-1.232435703277588,-0.34250837564468384,973,2624.6438405513763,3125.3433027267456,1692101325.7354023,1692101826.434513,0.34250837564468384,100115.2265625,1.232435703277588,46.45054244995117,87.20765686035156,94.3108139038086,88.02542877197266
Mish,0.028360534261121027,0,1,2,4,0,1,on,0.00024680096350525885,184,88.78936004638672,-1.7694756984710691,-0.33009469509124756,977,2639.9836280345917,3355.139354944229,1692101341.0751932,1692102056.2305644,0.33009469509124756,143006.5625,1.7694756984710691,43.0567512512207,88.78936004638672,96.27552032470705,88.70818328857422
ReLU,0.22379283320506407,4,0,2,2,0,1,on,0.0007433412800505871,176,86.91690063476562,-1.358422040939331,-0.5659034848213196,979,2642.904614686966,3147.356899738312,1692101343.9961762,1692101848.448109,0.5659034848213196,100865.734375,1.358422040939331,78.69245147705078,86.91690063476562,91.24270629882812,87.57889556884766
Hardswish,0.1631146003836981,4,2,2,3,0,1,on,2.8149580324512533e-05,192,87.25786590576172,-1.463564395904541,-0.5823336243629456,980,2647.680363416672,3284.290510416031,1692101348.7719245,1692101985.3817337,0.5823336243629456,127297.3828125,1.463564395904541,83.61677551269531,87.25786590576172,93.7507095336914,87.12713623046875
Mish,0.07221906435316562,0,0,1,0,1,2,on,2.0877383500571215e-05,187,88.40323638916016,-1.0415693521499634,-0.32656899094581604,982,2658.2596011161804,3095.154139280319,1692101359.3511608,1692101796.2453556,0.32656899094581604,87354.3671875,1.0415693521499634,42.9832878112793,88.40323638916016,95.96176147460938,87.74201965332031
Hardswish,0.01496401772281782,4,2,2,1,0,1,on,3.82707518197548e-05,169,86.8287582397461,-1.4042630195617676,-0.5653501152992249,983,2658.2827863693237,3175.92050409317,1692101359.374353,1692101877.0117245,0.5653501152992249,103502.984375,1.4042630195617676,79.03334045410156,86.8287582397461,92.3564224243164,86.65360260009766
Hardswish,0.251197030898055,0,1,2,0,4,2,on,2.570079962752929e-05,153,86.63356018066406,-1.4014248847961426,-0.5623190402984619,984,2660.9739706516266,3135.6308720111847,1692101362.0655303,1692101836.7220798,0.5623190402984619,94906.859375,1.4014248847961426,79.54397583007812,86.63356018066406,93.59774780273438,85.82331085205078
Hardswish,0.05658581461738419,3,2,1,2,4,2,on,0.0003866471528352603,188,89.87937927246094,-1.7934443950653076,-0.8179982900619507,986,2671.318899869919,3432.0146448612213,1692101372.410471,1692102133.1058488,0.8179982900619507,152114.46875,1.7934443950653076,116.71174621582033,89.87937927246094,96.30891418457033,89.62630462646484
Mish,0.03228467427746264,0,1,0,0,2,3,on,0.0007474453128877334,199,89.54937744140625,-1.532427430152893,-0.33460694551467896,990,2676.211532831192,3379.299571752548,1692101377.303104,1692102080.3907683,0.33460694551467896,140592.9375,1.532427430152893,46.97649383544922,89.54937744140625,95.49940490722656,88.87348175048828
ReLU,0.05005151219460191,4,4,0,4,0,1,off,0.0007716015264235111,173,72.14987182617188,-2.035132646560669,-0.05958675220608711,995,2689.566639184952,3405.677421092987,1692101390.658202,1692102106.7686367,0.05958675220608711,143197.515625,2.035132646560669,7.921267032623291,72.14987182617188,85.45524597167969,72.9331283569336
ReLU,0.023892275145787623,4,1,2,1,1,1,on,6.489981935943691e-05,189,88.14813995361328,-1.2155203819274902,-0.3280116617679596,998,2698.1305043697357,3145.396078824997,1692101399.222071,1692101846.4873085,0.3280116617679596,89437.6328125,1.2155203819274902,42.62557220458984,88.14813995361328,94.84880065917967,87.90830993652344
Hardswish,0.07444724732413377,1,3,1,4,2,0,on,7.341500017153323e-05,181,85.4797134399414,-1.264837384223938,-0.3510209619998932,999,2698.29332447052,3214.3836867809296,1692101399.384885,1692101915.4749055,0.3510209619998932,103193.46875,1.264837384223938,47.808223724365234,85.4797134399414,89.64342498779297,85.34518432617188
ReLU,0.39871811473818425,2,4,0,3,0,3,off,0.0005267111937596622,197,89.03998565673828,-1.4160001277923584,-0.36450302600860596,1244,3460.389757871628,4064.0935938358307,1692102161.4813254,1692102765.1842737,0.36450302600860596,120722.1875,1.4160001277923584,50.78195571899414,89.03998565673828,99.69219207763672,88.83924865722656
Mish,0.8560526094258367,0,4,1,4,1,2,on,0.0001800226295941969,196,84.48974609375,-2.3939523696899414,-0.32977941632270813,1037,2815.3810226917267,3767.850787878037,1692101516.4725826,1692102468.9419308,0.32977941632270813,190469.25,2.3939523696899414,43.02944564819336,84.48974609375,85.34371185302734,84.64846801757812
Hardswish,0.11278003515863903,1,2,1,4,4,2,on,2.028305907915569e-05,192,87.91866302490234,-2.055171251296997,-0.5394735932350159,1042,2826.8921761512756,3646.315796613693,1692101527.9837358,1692102347.407013,0.5394735932350159,163860.125,2.055171251296997,79.21913146972656,87.91866302490234,94.27404022216795,87.42584991455078
ReLU,0.04553133639910823,4,1,2,4,1,1,on,0.0003061739394862433,193,88.47968292236328,-1.7453649044036863,-0.32348155975341797,1046,2838.4186487197876,3532.3145167827606,1692101539.510213,1692102233.4056838,0.32348155975341797,138754.453125,1.7453649044036863,42.730621337890625,88.47968292236328,94.9968719482422,88.73593139648438
Hardswish,0.10960885076010492,4,4,2,0,0,1,on,5.047577608485298e-05,173,86.68834686279297,-1.7447088956832886,-0.33132797479629517,1058,2866.5389399528503,3482.4383449554443,1692101567.6304996,1692102183.5295722,0.33132797479629517,123155.09375,1.7447088956832886,41.85505676269531,86.68834686279297,93.2309341430664,86.98448181152344
Hardswish,0.013798721008813035,2,2,1,4,2,2,on,2.8115695311502776e-05,197,89.0322036743164,-1.9000818729400637,-1.030854344367981,1073,2912.5191974639893,3735.769973039627,1692101613.610762,1692102436.8610976,1.030854344367981,164625.40625,1.9000818729400637,173.902587890625,89.0322036743164,96.01355743408205,88.17212677001953
Mish,0.4155634569655294,4,0,2,1,1,2,on,5.4300313131704734e-05,167,88.53804016113281,-2.482959747314453,-0.5665299296379089,1074,2917.7623636722565,3768.987420082092,1692101618.853924,1692102470.0786738,0.5665299296379089,170220.4375,2.482959747314453,78.92680358886719,88.53804016113281,93.9422378540039,88.23725128173828
ReLU,0.11724863501448136,3,4,0,4,1,1,on,6.923027482473819e-05,187,85.21202850341797,-1.57793390750885,-0.1037147417664528,1079,2927.1155240535736,3554.609503030777,1692101628.2070851,1692102255.7007143,0.1037147417664528,125474.1484375,1.57793390750885,11.755915641784668,85.21202850341797,85.80525970458984,85.16695404052734
Mish,0.04261217611887075,1,4,0,4,4,2,on,1.2710803264506482e-05,186,86.90956115722656,-2.906547784805298,-0.33315181732177734,1080,2930.010632753372,4019.987431526184,1692101631.1021986,1692102721.0362344,0.33315181732177734,217959.25,2.906547784805298,43.18758392333984,86.90956115722656,92.55236053466795,87.20868682861328
Mish,0.006618060051975919,0,3,0,0,1,3,on,3.991582304321653e-05,188,85.3817367553711,-1.419397473335266,-0.1313323974609375,1081,2933.9710512161255,3506.6976113319397,1692101635.0626118,1692102207.7888322,0.1313323974609375,114520.6953125,1.419397473335266,15.910118103027344,85.3817367553711,86.18470764160156,84.77447509765625
Hardswish,0.019253758842204555,4,0,2,1,1,2,on,3.802079305636847e-05,183,88.90953063964844,-1.4088541269302368,-0.5555849075317383,1083,2941.2628383636475,3482.63947725296,1692101642.3544014,1692102183.7306752,0.5555849075317383,108250.671875,1.4088541269302368,78.04876708984375,88.90953063964844,95.59497833251952,88.29804992675781
Mish,0.009555685673060876,4,0,0,1,0,2,on,0.0003278113320690442,193,84.107177734375,-1.921726107597351,-0.32322344183921814,1084,2943.5742597579956,3717.670899868011,1692101644.6658278,1692102418.76204,0.32322344183921814,154794.65625,1.921726107597351,43.964473724365234,84.107177734375,88.07076263427734,82.51191711425781
Mish,0.419843097072409,1,3,1,4,0,2,on,1.6099761920681457e-05,191,86.29136657714844,-2.4273605346679688,-0.3570341467857361,1089,2955.5781168937683,3863.246463537216,1692101656.66968,1692102564.337611,0.3570341467857361,181509.375,2.4273605346679688,46.59379959106445,86.29136657714844,95.56195068359376,86.72381591796875
ReLU,0.013072497012016251,4,0,2,1,0,2,on,3.539852176419617e-05,193,87.63227844238281,-1.4067424535751345,-0.5631272792816162,1091,2966.7252094745636,3537.1437380313873,1692101667.8167734,1692102238.234931,0.5631272792816162,114059.0234375,1.4067424535751345,78.2171859741211,87.63227844238281,93.267578125,87.06358337402344
Hardswish,0.0945727793158846,4,0,0,1,4,2,on,8.83248611679358e-05,189,83.2150650024414,-1.7579303979873655,-0.3276350498199463,1093,2988.262044906616,3660.600775718689,1692101689.3536055,1692102361.6919918,0.3276350498199463,134443.0625,1.7579303979873655,43.79138946533203,83.2150650024414,80.51477813720703,79.71198272705078
Hardswish,0.015548256083642992,4,0,2,1,3,1,on,0.0002359946574561514,196,88.20935821533203,-1.302808403968811,-0.35290682315826416,1094,3000.095894098282,3543.8205156326294,1692101701.1874588,1692102244.9117136,0.35290682315826416,108720.3125,1.302808403968811,47.027870178222656,88.20935821533203,95.14886474609376,88.50873565673828
ReLU,0.0673111363037069,4,1,2,1,0,0,on,0.000672534820290526,200,88.30786895751953,-1.1334413290023804,-0.33338624238967896,1097,3004.309235095978,3488.739779949188,1692101705.4008026,1692102189.83109,0.33338624238967896,96861.296875,1.1334413290023804,43.2361946105957,88.30786895751953,93.68699645996094,88.1650619506836
Hardswish,0.010964032257306182,4,1,2,1,0,0,on,0.0003476956523695179,188,86.64434814453125,-1.1230933666229248,-0.3348952829837799,1098,3004.872079372406,3463.950451374054,1692101705.9636428,1692102165.0416582,0.3348952829837799,91791.0078125,1.1230933666229248,43.403072357177734,86.64434814453125,91.34539031982422,86.085693359375
ReLU,0.1926546617946395,4,0,0,1,3,2,on,1.386946178551902e-05,180,88.33903503417969,-1.2830485105514526,-0.3507712483406067,1099,3006.1751732826233,3526.0426993370056,1692101707.266735,1692102227.1339166,0.3507712483406067,103948.8671875,1.2830485105514526,48.19942092895508,88.33903503417969,94.67961120605467,88.09778594970703
Mish,0.16316034562511364,3,4,0,4,1,3,off,0.0002324342747044895,182,86.79158020019531,-2.7303130626678467,-0.1308339685201645,1101,3023.056955575943,4036.869806289673,1692101724.148517,1692102737.9609425,0.1308339685201645,202756.890625,2.7303130626678467,15.317097663879396,86.79158020019531,99.5067367553711,87.02249145507812
ReLU,0.231498512027028,4,4,2,4,1,0,on,0.0005737119052048355,195,84.67178344726562,-2.314199686050415,-0.3374655544757843,1102,3027.927495241165,3947.489280462265,1692101729.0190609,1692102648.533855,0.3374655544757843,183875.546875,2.314199686050415,43.31759262084961,84.67178344726562,86.95657348632812,86.3941650390625
Mish,0.011715180384468718,0,0,1,4,1,2,on,0.00031335353291402025,189,87.60161590576172,-1.6728650331497192,-0.33134695887565613,1103,3029.038654088974,3744.519500017166,1692101730.1302185,1692102445.6105983,0.33134695887565613,143078.171875,1.6728650331497192,42.94506072998047,87.60161590576172,93.14445495605467,87.23468780517578
Hardswish,0.11349545912067362,4,1,2,1,0,1,on,1.291956721906299e-05,175,87.10734558105469,-1.1432137489318848,-0.33353644609451294,1106,3047.599540710449,3480.5421357154846,1692101748.6911042,1692102181.6333385,0.33353644609451294,86563.8671875,1.1432137489318848,42.87923049926758,87.10734558105469,92.79035186767578,86.3817138671875
Hardswish,0.014253810960489296,0,1,1,3,2,2,on,0.0006541734318360692,187,88.64900207519531,-0.9796738624572754,-0.5855415463447571,1107,3051.681822538376,3491.5196163654327,1692101752.7733858,1692102192.6108148,0.5855415463447571,87942.84375,0.9796738624572754,81.63358306884766,88.64900207519531,94.9031982421875,88.83094787597656
ReLU,0.1188151010287748,0,1,1,2,3,2,on,2.114644927618108e-05,183,88.69788360595703,-1.0021793842315674,-0.567131757736206,1108,3052.128480911255,3491.325033426285,1692101753.2200425,1692102192.4162574,0.567131757736206,87814.7109375,1.0021793842315674,81.86189270019531,88.69788360595703,95.7779769897461,88.55152130126953
Hardswish,0.04585909967092708,2,2,1,2,1,1,on,4.3887138913568706e-05,196,15.459837913513184,-1.05119526386261,-0.7887316346168518,1109,3053.1695516109467,3545.3868532180786,1692101754.2611167,1692102246.4780333,0.7887316346168518,98418.7890625,1.05119526386261,113.62120056152344,15.459837913513184,10.552996635437012,11.131381034851074
Hardswish,0.08278145486401284,4,0,2,3,1,1,on,7.401706587721335e-05,176,88.29977416992188,-1.3013049364089966,-0.3449321985244751,1110,3057.2868371009827,3551.340772628784,1692101758.378398,1692102252.4319828,0.3449321985244751,98786.1171875,1.3013049364089966,46.87236785888672,88.29977416992188,94.95012664794922,88.22376251220703
ReLU,0.0613816391686234,4,4,2,0,0,1,on,0.00028294451466880224,185,87.60064697265625,-1.758692741394043,-0.3331051766872406,1111,3061.2192714214325,3715.66242480278,1692101762.3108351,1692102416.7521005,0.3331051766872406,130863.765625,1.758692741394043,42.93563461303711,87.60064697265625,93.99320220947266,87.53988647460938
Hardswish,0.12573759820332922,1,2,1,4,2,0,on,0.000424518504114628,192,87.99050903320312,-1.398238182067871,-0.5741968154907227,1115,3076.496561765671,3675.188768863678,1692101777.588127,1692102376.27146,0.5741968154907227,119712.125,1.398238182067871,80.54814910888672,87.99050903320312,93.18557739257812,88.34378051757812
Hardswish,0.18609401927261712,4,3,0,0,1,1,on,2.6394086913489052e-05,188,82.64265441894531,-0.9704208970069884,-0.10413361340761185,1116,3082.933583498001,3485.567341566086,1692101784.0251458,1692102186.6585429,0.10413361340761185,80502.0859375,0.9704208970069884,11.922927856445312,82.64265441894531,80.6919174194336,83.43235778808594
ReLU,0.020250017542112385,4,4,2,2,0,0,on,0.00013190340912360576,185,84.84415435791016,-2.021946907043457,-0.5668696761131287,1119,3095.546751976013,3888.7331693172455,1692101796.638313,1692102589.8243062,0.5668696761131287,158612.703125,2.021946907043457,78.68842315673828,84.84415435791016,85.45689392089844,83.81263732910156
ReLU,0.044749585591040864,4,1,2,0,1,1,on,1.673121563976233e-05,175,87.6211929321289,-1.2085682153701782,-0.3331834375858307,1121,3096.5111570358276,3525.021767139435,1692101797.602728,1692102226.1129675,0.3331834375858307,85677.546875,1.2085682153701782,42.64127349853515,87.6211929321289,93.41658020019533,87.69341278076172
ReLU,0.4335526060318479,4,4,2,0,1,1,on,5.710378578875861e-05,197,87.49189758300781,-1.653212308883667,-0.331540048122406,1123,3100.9038166999817,3770.1835565567017,1692101801.995378,1692102471.274778,0.331540048122406,133831.28125,1.653212308883667,41.8452033996582,87.49189758300781,92.75080871582033,87.97813415527344
ReLU,0.036544849919530845,4,1,2,4,0,1,on,1.3359903228356353e-05,200,86.93096160888672,-1.702960729598999,-0.33456340432167053,1124,3104.184473991394,3818.868681192398,1692101805.276034,1692102519.959814,0.33456340432167053,142912.171875,1.702960729598999,43.195335388183594,86.93096160888672,92.3536605834961,86.4937515258789
Hardswish,0.12482798765371918,2,0,1,3,1,2,on,3.653195964278442e-05,146,87.3058853149414,-1.0221788883209229,-0.5716412663459778,1125,3105.6731762886047,3472.2124824523926,1692101806.7647414,1692102173.3037105,0.5716412663459778,73283.0859375,1.0221788883209229,82.50843048095703,87.3058853149414,93.52465057373048,87.75572204589844
ReLU,0.031505329169900766,4,0,2,1,0,0,on,7.666097776593697e-05,177,85.17845916748047,-1.182835817337036,-0.3315678834915161,1126,3108.9579586982727,3531.097626686096,1692101810.0495238,1692102232.1888306,0.3315678834915161,84403.328125,1.182835817337036,43.345703125,85.17845916748047,87.1740951538086,85.67204284667969
Hardswish,0.0018445762849078184,4,4,0,4,3,1,on,0.0006183643841511935,190,74.80850219726562,-2.135835886001587,-0.10573895275592804,1127,3113.219966173172,3966.2374951839447,1692101814.311526,1692102667.283662,0.10573895275592804,170567.234375,2.135835886001587,11.754721641540527,74.80850219726562,70.41912841796875,75.69975280761719
Hardswish,0.012924311696430282,0,1,2,3,4,2,on,0.0008813074621318743,175,88.3501968383789,-1.5269660949707031,-0.5836660265922546,1128,3114.256526708603,3724.0208401679993,1692101815.3480918,1692102425.1119487,0.5836660265922546,121928.265625,1.5269660949707031,82.7830581665039,88.3501968383789,94.25917053222656,88.17068481445312
Hardswish,0.04799636775577347,4,4,0,4,3,3,on,0.0003757635028228051,191,85.87757873535156,-2.2609763145446777,-0.1345067173242569,1129,3119.084505558014,4054.713048696518,1692101820.1760707,1692102755.804105,0.1345067173242569,187101.0,2.2609763145446777,15.687305450439451,85.87757873535156,90.63192749023438,88.34381103515625
Hardswish,0.11665634876295156,4,0,2,1,0,1,on,1.9885934704891483e-05,190,86.88554382324219,-1.180813193321228,-0.33781448006629944,1130,3119.452840089798,3551.9027609825134,1692101820.5444064,1692102252.99396,0.33781448006629944,86465.296875,1.180813193321228,43.19279861450195,86.88554382324219,94.2601547241211,86.74385070800781
Hardswish,0.12107167624408838,4,0,0,1,0,2,on,4.03224529059198e-05,196,83.3374252319336,-1.1664291620254517,-0.31880003213882446,1131,3122.657148838043,3609.377544879914,1692101823.7487197,1692102310.4687395,0.31880003213882446,97319.3671875,1.1664291620254517,43.74064254760742,83.3374252319336,90.72872924804688,83.40261840820312
Hardswish,0.34544391216865505,4,0,2,0,1,1,on,2.218903264548712e-05,177,86.75381469726562,-1.169411063194275,-0.332437127828598,1133,3125.630291700363,3526.9008259773254,1692101826.7218585,1692102227.9920475,0.332437127828598,80229.421875,1.169411063194275,42.01631164550781,86.75381469726562,92.26386260986328,87.23025512695312
ReLU,0.01677086251126649,4,4,2,2,1,0,on,0.00033853856632660756,192,87.6319580078125,-2.018303394317627,-0.5718534588813782,1135,3125.741379737854,3938.664470911026,1692101826.8329418,1692102639.707416,0.5718534588813782,162547.59375,2.018303394317627,78.69281005859375,87.6319580078125,93.04573822021484,87.8314437866211
Hardswish,0.3404771422629367,2,3,1,3,4,1,on,0.0001083482673428547,191,84.07157135009766,-1.556802749633789,-0.3644227981567383,1138,3140.7052512168884,3773.861768484115,1692101841.7968132,1692102474.9528556,0.3644227981567383,126606.6875,1.556802749633789,51.400169372558594,84.07157135009766,88.53314971923828,83.30518341064453
Mish,0.11085856731192724,0,4,1,1,0,3,on,0.00032350227572305933,185,85.39893341064453,-1.82666015625,-0.10896150022745132,1139,3141.4704518318176,3790.255332946778,1692101842.562014,1692102491.346478,0.10896150022745132,129732.2109375,1.82666015625,11.862680435180664,85.39893341064453,89.82386016845703,85.38567352294922
ReLU,0.03887686897267503,2,2,1,4,0,1,on,2.659516590983452e-05,199,87.22251892089844,-1.4275250434875488,-0.5641081929206848,1140,3145.7944853305817,3757.924226045609,1692101846.8860514,1692102459.0153506,0.5641081929206848,122409.359375,1.4275250434875488,78.70912170410156,87.22251892089844,94.813232421875,87.4721450805664
Hardswish,0.01764217056650932,2,3,2,1,1,0,on,2.1280495588629897e-05,192,88.2293701171875,-0.9313192367553712,-0.5777999758720398,1141,3147.7545177936554,3603.659292936325,1692101848.8460782,1692102304.750486,0.5777999758720398,91156.2421875,0.9313192367553712,82.25823211669922,88.2293701171875,94.12042236328124,87.91175079345703
ReLU,0.011804678542927874,2,2,1,3,0,1,on,1.1215178709244792e-05,192,86.33751678466797,-0.9674969911575316,-0.5806640386581421,1143,3150.317453145981,3586.182787179947,1692101851.4090164,1692102287.2739706,0.5806640386581421,87148.4765625,0.9674969911575316,80.6470947265625,86.33751678466797,93.748779296875,87.08856964111328
Mish,0.012634102820466266,1,0,0,0,2,3,on,0.0001146791529023418,179,85.99543762207031,-1.634569525718689,-0.34068650007247925,1144,3150.46892952919,3806.350837707519,1692101851.5604918,1692102507.430877,0.34068650007247925,131149.46875,1.634569525718689,47.03669738769531,85.99543762207031,89.43421936035156,85.57594299316406
Mish,0.158228179165884,1,2,1,4,1,0,on,6.800888281374756e-05,199,88.78520202636719,-1.7595945596694946,-0.3308790624141693,1145,3152.3001165390015,3905.797580242157,1692101853.3916807,1692102606.884764,0.3308790624141693,150674.109375,1.7595945596694946,43.469635009765625,88.78520202636719,95.69709014892578,87.82667541503906
ReLU,0.3277021205797415,0,4,0,0,0,3,on,3.057434285842636e-05,199,83.91851043701172,-0.969464123249054,-0.10476572811603546,1147,3159.2556767463684,3573.338553905487,1692101860.3472366,1692102274.4297674,0.10476572811603546,82791.9765625,0.969464123249054,11.577601432800291,83.91851043701172,81.42278289794922,84.18291473388672
Mish,0.06828164113690513,1,1,2,1,1,1,on,1.6243196314950305e-05,144,88.30718994140625,-1.3222979307174685,-0.31940793991088867,1149,3160.818665266037,3523.551103115082,1692101861.9102287,1692102224.6422615,0.31940793991088867,72521.8515625,1.3222979307174685,42.968467712402344,88.30718994140625,94.55630493164062,87.88751220703125
Hardswish,0.11017311090810417,3,2,1,2,3,1,on,0.0008559115525488339,200,83.10932922363281,-1.1164920330047607,-0.611362099647522,1150,3162.4502608776093,3747.811925649643,1692101863.541823,1692102448.9030726,0.611362099647522,117047.640625,1.1164920330047607,87.04053497314453,83.10932922363281,86.23100280761719,83.48129272460938
ReLU,0.11413976256530728,4,4,2,1,1,1,on,3.1473340554437205e-05,194,87.65835571289062,-1.720908522605896,-0.3383495509624481,1153,3171.1440238952637,3841.3956463336945,1692101872.235585,1692102542.4867926,0.3383495509624481,134025.703125,1.720908522605896,42.69474792480469,87.65835571289062,95.09381866455078,87.85514068603516
Hardswish,0.014966643952131544,4,2,1,0,1,0,on,4.648913802569724e-05,190,86.11009216308594,-1.1188652515411377,-0.31447848677635193,1154,3174.3428082466125,3595.4209263324738,1692101875.4343698,1692102296.5121386,0.31447848677635193,84209.875,1.1188652515411377,43.97088241577149,86.11009216308594,92.69947814941406,85.38571166992188
